5.000000000000000104e-03 0.000000000000000000e+00
1.499999999999999944e-02 0.000000000000000000e+00
2.500000000000000139e-02 0.000000000000000000e+00
3.500000000000000333e-02 0.000000000000000000e+00
4.499999999999999833e-02 0.000000000000000000e+00
5.500000000000000028e-02 0.000000000000000000e+00
6.500000000000000222e-02 0.000000000000000000e+00
7.499999999999999722e-02 0.000000000000000000e+00
8.500000000000000611e-02 0.000000000000000000e+00
9.500000000000000111e-02 0.000000000000000000e+00
1.049999999999999961e-01 0.000000000000000000e+00
1.150000000000000050e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
1.350000000000000089e-01 0.000000000000000000e+00
1.449999999999999900e-01 0.000000000000000000e+00
1.549999999999999989e-01 0.000000000000000000e+00
1.650000000000000078e-01 0.000000000000000000e+00
1.749999999999999889e-01 0.000000000000000000e+00
1.849999999999999978e-01 0.000000000000000000e+00
1.950000000000000067e-01 0.000000000000000000e+00
2.049999999999999878e-01 0.000000000000000000e+00
2.149999999999999967e-01 0.000000000000000000e+00
2.250000000000000056e-01 0.000000000000000000e+00
2.349999999999999867e-01 0.000000000000000000e+00
2.449999999999999956e-01 0.000000000000000000e+00
2.550000000000000044e-01 0.000000000000000000e+00
2.650000000000000133e-01 0.000000000000000000e+00
2.750000000000000222e-01 0.000000000000000000e+00
2.849999999999999756e-01 0.000000000000000000e+00
2.949999999999999845e-01 0.000000000000000000e+00
3.049999999999999933e-01 0.000000000000000000e+00
3.150000000000000022e-01 0.000000000000000000e+00
3.250000000000000111e-01 0.000000000000000000e+00
3.350000000000000200e-01 0.000000000000000000e+00
3.449999999999999734e-01 0.000000000000000000e+00
3.549999999999999822e-01 0.000000000000000000e+00
3.649999999999999911e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
3.850000000000000089e-01 0.000000000000000000e+00
3.950000000000000178e-01 0.000000000000000000e+00
4.050000000000000266e-01 0.000000000000000000e+00
4.149999999999999800e-01 0.000000000000000000e+00
4.249999999999999889e-01 0.000000000000000000e+00
4.349999999999999978e-01 0.000000000000000000e+00
4.450000000000000067e-01 0.000000000000000000e+00
4.550000000000000155e-01 0.000000000000000000e+00
4.650000000000000244e-01 0.000000000000000000e+00
4.749999999999999778e-01 0.000000000000000000e+00
4.849999999999999867e-01 0.000000000000000000e+00
4.949999999999999956e-01 0.000000000000000000e+00
5.050000000000000044e-01 0.000000000000000000e+00
5.150000000000000133e-01 0.000000000000000000e+00
5.250000000000000222e-01 0.000000000000000000e+00
5.350000000000000311e-01 0.000000000000000000e+00
5.450000000000000400e-01 0.000000000000000000e+00
5.550000000000000488e-01 0.000000000000000000e+00
5.649999999999999467e-01 0.000000000000000000e+00
5.749999999999999556e-01 0.000000000000000000e+00
5.849999999999999645e-01 0.000000000000000000e+00
5.949999999999999734e-01 0.000000000000000000e+00
6.049999999999999822e-01 0.000000000000000000e+00
6.149999999999999911e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
6.350000000000000089e-01 0.000000000000000000e+00
6.450000000000000178e-01 0.000000000000000000e+00
6.550000000000000266e-01 0.000000000000000000e+00
6.650000000000000355e-01 0.000000000000000000e+00
6.750000000000000444e-01 0.000000000000000000e+00
6.850000000000000533e-01 0.000000000000000000e+00
6.949999999999999512e-01 0.000000000000000000e+00
7.049999999999999600e-01 0.000000000000000000e+00
7.149999999999999689e-01 0.000000000000000000e+00
7.249999999999999778e-01 0.000000000000000000e+00
7.349999999999999867e-01 0.000000000000000000e+00
7.449999999999999956e-01 0.000000000000000000e+00
7.550000000000000044e-01 0.000000000000000000e+00
7.650000000000000133e-01 0.000000000000000000e+00
7.750000000000000222e-01 0.000000000000000000e+00
7.850000000000000311e-01 0.000000000000000000e+00
7.950000000000000400e-01 0.000000000000000000e+00
8.050000000000000488e-01 0.000000000000000000e+00
8.149999999999999467e-01 0.000000000000000000e+00
8.249999999999999556e-01 0.000000000000000000e+00
8.349999999999999645e-01 0.000000000000000000e+00
8.449999999999999734e-01 0.000000000000000000e+00
8.549999999999999822e-01 0.000000000000000000e+00
8.649999999999999911e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
8.850000000000000089e-01 0.000000000000000000e+00
8.950000000000000178e-01 0.000000000000000000e+00
9.050000000000000266e-01 0.000000000000000000e+00
9.150000000000000355e-01 0.000000000000000000e+00
9.250000000000000444e-01 0.000000000000000000e+00
9.350000000000000533e-01 0.000000000000000000e+00
9.449999999999999512e-01 0.000000000000000000e+00
9.549999999999999600e-01 0.000000000000000000e+00
9.649999999999999689e-01 0.000000000000000000e+00
9.749999999999999778e-01 2.165870300000000137e-01
9.849999999999999867e-01 2.134415799999999919e-01
9.949999999999999956e-01 2.102510400000000002e-01
1.004999999999999893e+00 2.070227400000000106e-01
1.014999999999999902e+00 2.037637900000000002e-01
1.024999999999999911e+00 2.004810200000000098e-01
1.034999999999999920e+00 1.971809499999999937e-01
1.044999999999999929e+00 1.938698100000000035e-01
1.054999999999999938e+00 1.905534899999999920e-01
1.064999999999999947e+00 1.872375799999999868e-01
1.074999999999999956e+00 1.839272899999999933e-01
1.084999999999999964e+00 1.806275300000000084e-01
1.094999999999999973e+00 1.773428499999999963e-01
1.104999999999999982e+00 1.740774900000000014e-01
1.114999999999999991e+00 1.708353400000000022e-01
1.125000000000000000e+00 1.676199800000000018e-01
1.135000000000000009e+00 1.644346799999999997e-01
1.145000000000000018e+00 1.612823899999999977e-01
1.155000000000000027e+00 1.581657900000000005e-01
1.165000000000000036e+00 1.550872799999999940e-01
1.175000000000000044e+00 1.520489800000000002e-01
1.185000000000000053e+00 1.490527799999999958e-01
1.195000000000000062e+00 1.461002999999999885e-01
1.205000000000000071e+00 1.431929700000000028e-01
1.215000000000000080e+00 1.403319799999999951e-01
1.225000000000000089e+00 1.375183399999999889e-01
1.235000000000000098e+00 1.347528699999999968e-01
1.245000000000000107e+00 1.320362099999999872e-01
1.254999999999999893e+00 1.293688500000000074e-01
1.264999999999999902e+00 1.267511400000000121e-01
1.274999999999999911e+00 1.241832799999999931e-01
1.284999999999999920e+00 1.216653500000000054e-01
1.294999999999999929e+00 1.191973300000000041e-01
1.304999999999999938e+00 1.167790799999999934e-01
1.314999999999999947e+00 1.144103800000000060e-01
1.324999999999999956e+00 1.120909100000000019e-01
1.334999999999999964e+00 1.098202900000000010e-01
1.344999999999999973e+00 0.000000000000000000e+00
1.354999999999999982e+00 0.000000000000000000e+00
1.364999999999999991e+00 0.000000000000000000e+00
1.375000000000000000e+00 0.000000000000000000e+00
1.385000000000000009e+00 0.000000000000000000e+00
1.395000000000000018e+00 0.000000000000000000e+00
1.405000000000000027e+00 0.000000000000000000e+00
1.415000000000000036e+00 0.000000000000000000e+00
1.425000000000000044e+00 0.000000000000000000e+00
1.435000000000000053e+00 0.000000000000000000e+00
1.445000000000000062e+00 0.000000000000000000e+00
1.455000000000000071e+00 0.000000000000000000e+00
1.465000000000000080e+00 0.000000000000000000e+00
1.475000000000000089e+00 0.000000000000000000e+00
1.485000000000000098e+00 0.000000000000000000e+00
1.495000000000000107e+00 0.000000000000000000e+00
1.504999999999999893e+00 0.000000000000000000e+00
1.514999999999999902e+00 0.000000000000000000e+00
1.524999999999999911e+00 0.000000000000000000e+00
1.534999999999999920e+00 0.000000000000000000e+00
1.544999999999999929e+00 0.000000000000000000e+00
1.554999999999999938e+00 0.000000000000000000e+00
1.564999999999999947e+00 0.000000000000000000e+00
1.574999999999999956e+00 0.000000000000000000e+00
1.584999999999999964e+00 0.000000000000000000e+00
1.594999999999999973e+00 0.000000000000000000e+00
1.604999999999999982e+00 0.000000000000000000e+00
1.614999999999999991e+00 0.000000000000000000e+00
1.625000000000000000e+00 0.000000000000000000e+00
1.635000000000000009e+00 0.000000000000000000e+00
1.645000000000000018e+00 0.000000000000000000e+00
1.655000000000000027e+00 0.000000000000000000e+00
1.665000000000000036e+00 0.000000000000000000e+00
1.675000000000000044e+00 0.000000000000000000e+00
1.685000000000000053e+00 0.000000000000000000e+00
1.695000000000000062e+00 0.000000000000000000e+00
1.705000000000000071e+00 0.000000000000000000e+00
1.715000000000000080e+00 0.000000000000000000e+00
1.725000000000000089e+00 0.000000000000000000e+00
1.735000000000000098e+00 0.000000000000000000e+00
1.745000000000000107e+00 0.000000000000000000e+00
1.754999999999999893e+00 0.000000000000000000e+00
1.764999999999999902e+00 0.000000000000000000e+00
1.774999999999999911e+00 0.000000000000000000e+00
1.784999999999999920e+00 0.000000000000000000e+00
1.794999999999999929e+00 0.000000000000000000e+00
1.804999999999999938e+00 0.000000000000000000e+00
1.814999999999999947e+00 0.000000000000000000e+00
1.824999999999999956e+00 0.000000000000000000e+00
1.834999999999999964e+00 0.000000000000000000e+00
1.844999999999999973e+00 0.000000000000000000e+00
1.854999999999999982e+00 0.000000000000000000e+00
1.864999999999999991e+00 0.000000000000000000e+00
1.875000000000000000e+00 0.000000000000000000e+00
1.885000000000000009e+00 0.000000000000000000e+00
1.895000000000000018e+00 0.000000000000000000e+00
1.905000000000000027e+00 0.000000000000000000e+00
1.915000000000000036e+00 0.000000000000000000e+00
1.925000000000000044e+00 0.000000000000000000e+00
1.935000000000000053e+00 0.000000000000000000e+00
1.945000000000000062e+00 0.000000000000000000e+00
1.955000000000000071e+00 0.000000000000000000e+00
1.965000000000000080e+00 0.000000000000000000e+00
1.975000000000000089e+00 0.000000000000000000e+00
1.985000000000000098e+00 0.000000000000000000e+00
1.995000000000000107e+00 0.000000000000000000e+00
2.004999999999999893e+00 0.000000000000000000e+00
2.015000000000000124e+00 0.000000000000000000e+00
2.024999999999999911e+00 0.000000000000000000e+00
2.035000000000000142e+00 0.000000000000000000e+00
2.044999999999999929e+00 0.000000000000000000e+00
2.055000000000000160e+00 0.000000000000000000e+00
2.064999999999999947e+00 0.000000000000000000e+00
2.075000000000000178e+00 0.000000000000000000e+00
2.084999999999999964e+00 0.000000000000000000e+00
2.095000000000000195e+00 0.000000000000000000e+00
2.104999999999999982e+00 0.000000000000000000e+00
2.115000000000000213e+00 0.000000000000000000e+00
2.125000000000000000e+00 0.000000000000000000e+00
2.134999999999999787e+00 0.000000000000000000e+00
2.145000000000000018e+00 0.000000000000000000e+00
2.154999999999999805e+00 0.000000000000000000e+00
2.165000000000000036e+00 0.000000000000000000e+00
2.174999999999999822e+00 0.000000000000000000e+00
2.185000000000000053e+00 0.000000000000000000e+00
2.194999999999999840e+00 0.000000000000000000e+00
2.205000000000000071e+00 0.000000000000000000e+00
2.214999999999999858e+00 0.000000000000000000e+00
2.225000000000000089e+00 0.000000000000000000e+00
2.234999999999999876e+00 0.000000000000000000e+00
2.245000000000000107e+00 0.000000000000000000e+00
2.254999999999999893e+00 0.000000000000000000e+00
2.265000000000000124e+00 0.000000000000000000e+00
2.274999999999999911e+00 0.000000000000000000e+00
