1 1.52493e-08 
1.05 1.55822e-08 
1.1025 1.59149e-08 
1.15763 1.62467e-08 
1.21551 1.65771e-08 
1.27628 1.69056e-08 
1.3401 1.72315e-08 
1.4071 1.75543e-08 
1.47746 1.78733e-08 
1.55133 1.81877e-08 
1.62889 1.84971e-08 
1.71034 1.88005e-08 
1.79586 1.90973e-08 
1.88565 1.93867e-08 
1.97993 1.96681e-08 
2.07893 1.99405e-08 
2.18287 2.02032e-08 
2.29202 2.04554e-08 
2.40662 2.06962e-08 
2.52695 2.09249e-08 
2.6533 2.11407e-08 
2.78596 2.13426e-08 
2.92526 2.153e-08 
3.07152 2.17019e-08 
3.2251 2.18577e-08 
3.38635 2.19965e-08 
3.55567 2.21175e-08 
3.73346 2.22201e-08 
3.92013 2.23035e-08 
4.11614 2.23672e-08 
4.32194 2.24104e-08 
4.53804 2.24326e-08 
4.76494 2.24332e-08 
5.00319 2.24119e-08 
5.25335 2.23682e-08 
5.51602 2.23017e-08 
5.79182 2.22122e-08 
6.08141 2.20995e-08 
6.38548 2.19635e-08 
6.70475 2.18042e-08 
7.03999 2.16216e-08 
7.39199 2.14159e-08 
7.76159 2.11874e-08 
8.14967 2.09364e-08 
8.55715 2.06633e-08 
8.98501 2.03687e-08 
9.43426 2.00533e-08 
9.90597 1.97178e-08 
10.4013 1.93632e-08 
10.9213 1.89903e-08 
11.4674 1.86002e-08 
12.0408 1.81941e-08 
12.6428 1.77732e-08 
13.2749 1.73387e-08 
13.9387 1.68922e-08 
14.6356 1.64349e-08 
15.3674 1.59684e-08 
16.1358 1.54942e-08 
16.9426 1.50138e-08 
17.7897 1.45288e-08 
18.6792 1.40407e-08 
19.6131 1.35511e-08 
20.5938 1.30615e-08 
21.6235 1.25734e-08 
22.7047 1.20881e-08 
23.8399 1.1607e-08 
25.0319 1.11314e-08 
26.2835 1.06626e-08 
27.5977 1.02014e-08 
28.9775 9.7491e-09 
30.4264 9.30643e-09 
31.9477 8.87421e-09 
33.5451 8.45311e-09 
35.2224 8.0437e-09 
36.9835 7.64646e-09 
38.8327 7.26176e-09 
40.7743 6.88986e-09 
42.813 6.53097e-09 
44.9537 6.1852e-09 
47.2014 5.85261e-09 
49.5614 5.53318e-09 
52.0395 5.22686e-09 
54.6415 4.93354e-09 
57.3736 4.65307e-09 
60.2422 4.38527e-09 
63.2544 4.12993e-09 
66.4171 3.8868e-09 
69.7379 3.65563e-09 
73.2248 3.43612e-09 
76.8861 3.22798e-09 
80.7304 3.03088e-09 
84.7669 2.84447e-09 
89.0052 2.66842e-09 
93.4555 2.50235e-09 
98.1283 2.34589e-09 
103.035 2.19866e-09 
108.186 2.06028e-09 
113.596 1.93035e-09 
119.276 1.80848e-09 
125.239 1.69429e-09 
131.501 1.58737e-09 
138.076 1.48736e-09 
144.98 1.39386e-09 
152.229 1.30651e-09 
159.841 1.22496e-09 
167.833 1.14884e-09 
176.224 1.07783e-09 
185.035 1.01159e-09 
194.287 9.49816e-10 
204.002 8.92202e-10 
214.202 8.38466e-10 
224.912 7.88335e-10 
236.157 7.41557e-10 
247.965 6.97892e-10 
260.363 6.57106e-10 
273.382 6.18991e-10 
287.051 5.83346e-10 
301.403 5.49987e-10 
316.473 5.1874e-10 
332.297 4.89446e-10 
348.912 4.61957e-10 
366.358 4.36136e-10 
384.675 4.11857e-10 
403.909 3.89005e-10 
424.105 3.67473e-10 
445.31 3.47165e-10 
467.575 3.27992e-10 
490.954 3.09872e-10 
515.502 2.92733e-10 
541.277 2.76507e-10 
568.341 2.61132e-10 
596.758 2.46555e-10 
626.596 2.32724e-10 
657.926 2.19593e-10 
690.822 2.07122e-10 
725.363 1.95272e-10 
761.631 1.8401e-10 
799.713 1.73304e-10 
839.698 1.63126e-10 
881.683 1.53449e-10 
925.767 1.4425e-10 
972.056 1.35507e-10 
1020.66 1.27199e-10 
1071.69 1.19308e-10 
1125.28 1.11816e-10 
1181.54 1.04707e-10 
1240.62 9.79644e-11 
1302.65 9.15745e-11 
1367.78 8.5523e-11 
1436.17 7.97966e-11 
1507.98 7.43824e-11 
1583.38 6.9268e-11 
1662.55 6.44415e-11 
1745.67 5.98913e-11 
1832.96 5.56059e-11 
1924.6 5.15744e-11 
2020.83 4.77859e-11 
2121.88 4.42299e-11 
2227.97 4.0896e-11 
2339.37 3.7774e-11 
2456.34 3.48541e-11 
2579.15 3.21266e-11 
2708.11 2.95818e-11 
2843.52 2.72106e-11 
2985.69 2.50039e-11 
3134.98 2.29529e-11 
3291.73 2.1049e-11 
3456.31 1.92839e-11 
3629.13 1.76495e-11 
3810.58 1.61381e-11 
4001.11 1.47422e-11 
4201.17 1.34544e-11 
4411.23 1.22679e-11 
4631.79 1.11761e-11 
