2 4 16 4 8 16 2.15086e-19 
2 4 16 4 16 16 3.85354e-20 
2 4 16 8 8 8 3.15157e-19 
2 4 16 8 8 16 1.88709e-19 
2 4 16 8 16 16 6.38236e-20 
2 4 16 16 16 16 3.71234e-20 
2 8 8 2 2 2 8.9767e-20 
2 8 8 2 2 4 1.96246e-19 
2 8 8 2 2 8 1.92431e-19 
2 8 8 2 2 16 6.68986e-20 
2 8 8 2 4 4 4.23741e-19 
2 8 8 2 4 8 4.12354e-19 
2 8 8 2 4 16 1.48197e-19 
2 8 8 2 8 8 3.64557e-19 
2 8 8 2 8 16 1.19088e-19 
2 8 8 2 16 16 2.80789e-20 
2 8 8 4 4 4 9.1182e-19 
2 8 8 4 4 8 9.01934e-19 
2 8 8 4 4 16 3.4586e-19 
2 8 8 4 8 8 8.4935e-19 
2 8 8 4 8 16 3.11756e-19 
2 8 8 4 16 16 8.48666e-20 
2 8 8 8 8 8 8.58376e-19 
2 8 8 8 8 16 3.60532e-19 
2 8 8 8 16 16 1.35901e-19 
2 8 8 16 16 16 7.16318e-20 
2 8 16 2 2 2 1.01399e-20 
2 8 16 2 2 4 2.66148e-20 
2 8 16 2 2 8 4.2804e-20 
2 8 16 2 2 16 4.08929e-20 
2 8 16 2 4 4 6.85297e-20 
2 8 16 2 4 8 1.02752e-19 
2 8 16 2 4 16 9.31723e-20 
2 8 16 2 8 8 1.19131e-19 
2 8 16 2 8 16 7.95912e-20 
2 8 16 2 16 16 2.54189e-20 
2 8 16 4 4 4 1.76895e-19 
2 8 16 4 4 8 2.57807e-19 
2 8 16 4 4 16 2.24801e-19 
2 8 16 4 8 8 3.2087e-19 
2 8 16 4 8 16 2.21121e-19 
2 8 16 4 16 16 8.08744e-20 
2 8 16 8 8 8 4.3738e-19 
2 8 16 8 8 16 2.97597e-19 
2 8 16 8 16 16 1.50952e-19 
2 8 16 16 16 16 1.05638e-19 
2 16 16 2 2 2 6.29813e-22 
2 16 16 2 2 4 2.03512e-21 
2 16 16 2 2 8 4.26939e-21 
2 16 16 2 2 16 3.88923e-21 
2 16 16 2 4 4 6.56223e-21 
2 16 16 2 4 8 1.37076e-20 
2 16 16 2 4 16 1.25972e-20 
2 16 16 2 8 8 2.80789e-20 
2 16 16 2 8 16 2.54187e-20 
2 16 16 2 16 16 2.04169e-20 
2 16 16 4 4 4 2.11204e-20 
2 16 16 4 4 8 4.39709e-20 
2 16 16 4 4 16 4.09093e-20 
2 16 16 4 8 8 9.00509e-20 
2 16 16 4 8 16 8.32872e-20 
2 16 16 4 16 16 6.90174e-20 
2 16 16 8 8 8 1.83442e-19 
2 16 16 8 8 16 1.73949e-19 
2 16 16 8 16 16 1.55767e-19 
2 16 16 16 16 16 1.53707e-19 
4 4 4 2 2 2 1.56261e-18 
4 4 4 2 2 4 2.36776e-18 
4 4 4 2 2 8 1.29365e-18 
4 4 4 2 2 16 3.06705e-19 
4 4 4 2 4 4 3.59511e-18 
4 4 4 2 4 8 1.94436e-18 
4 4 4 2 4 16 4.60112e-19 
4 4 4 2 8 8 9.11847e-19 
4 4 4 2 8 16 1.76884e-19 
4 4 4 2 16 16 2.11203e-20 
4 4 4 4 4 4 5.63909e-18 
4 4 4 4 4 8 3.20373e-18 
4 4 4 4 4 16 8.0589e-19 
4 4 4 4 8 8 1.7512e-18 
4 4 4 4 8 16 4.01949e-19 
4 4 4 4 16 16 6.02312e-20 
4 4 4 8 8 8 1.16598e-18 
4 4 4 8 8 16 3.2735e-19 
4 4 4 8 16 16 8.09656e-20 
4 4 4 16 16 16 3.22825e-20 
4 4 8 2 2 2 4.6465e-19 
4 4 8 2 2 4 8.97411e-19 
4 4 8 2 2 8 8.18607e-19 
4 4 8 2 2 16 3.25018e-19 
4 4 8 2 4 4 1.67687e-18 
4 4 8 2 4 8 1.40472e-18 
4 4 8 2 4 16 5.27699e-19 
4 4 8 2 8 8 9.01939e-19 
4 4 8 2 8 16 2.57828e-19 
4 4 8 2 16 16 4.3971e-20 
4 4 8 4 4 4 3.20417e-18 
4 4 8 4 4 8 2.6725e-18 
4 4 8 4 4 16 1.005e-18 
4 4 8 4 8 8 1.96891e-18 
4 4 8 4 8 16 6.30328e-19 
4 4 8 4 16 16 1.30068e-19 
4 4 8 8 8 8 1.70684e-18 
4 4 8 8 8 16 6.19686e-19 
4 4 8 8 16 16 1.94775e-19 
4 4 8 16 16 16 9.17449e-20 
4 4 16 2 2 2 8.52515e-20 
4 4 16 2 2 4 1.88727e-19 
4 4 16 2 2 8 3.11918e-19 
4 4 16 2 2 16 3.7313e-19 
4 4 16 2 4 4 3.8127e-19 
4 4 16 2 4 8 5.14713e-19 
4 4 16 2 4 16 5.66321e-19 
4 4 16 2 8 8 3.45884e-19 
4 4 16 2 8 16 2.24891e-19 
4 4 16 2 16 16 4.09113e-20 
4 4 16 4 4 4 8.05849e-19 
4 4 16 4 4 8 1.005e-18 
4 4 16 4 4 16 1.02731e-18 
4 4 16 4 8 8 8.38323e-19 
4 4 16 4 8 16 5.57447e-19 
4 4 16 4 16 16 1.26967e-19 
4 4 16 8 8 8 9.12292e-19 
4 4 16 8 8 16 5.69275e-19 
4 4 16 8 16 16 2.19371e-19 
4 4 16 16 16 16 1.35366e-19 
4 8 8 2 2 2 1.24409e-19 
4 8 8 2 2 4 3.01128e-19 
4 8 8 2 2 8 3.3799e-19 
4 8 8 2 2 16 1.37261e-19 
4 8 8 2 4 4 7.25602e-19 
4 8 8 2 4 8 8.09017e-19 
4 8 8 2 4 16 3.32914e-19 
4 8 8 2 8 8 8.47336e-19 
4 8 8 2 8 16 3.20851e-19 
4 8 8 2 16 16 9.00505e-20 
4 8 8 4 4 4 1.7512e-18 
4 8 8 4 4 8 1.9689e-18 
4 8 8 4 4 16 8.38261e-19 
4 8 8 4 8 8 2.15022e-18 
4 8 8 4 8 16 8.80603e-19 
4 8 8 4 16 16 2.77242e-19 
4 8 8 8 8 8 2.49997e-18 
4 8 8 8 8 16 1.12772e-18 
4 8 8 8 16 16 4.66503e-19 
4 8 8 16 16 16 2.61146e-19 
4 8 16 2 2 2 1.92862e-20 
4 8 16 2 2 4 5.34858e-20 
4 8 16 2 2 8 8.99314e-20 
4 8 16 2 2 16 8.69286e-20 
4 8 16 2 4 4 1.46509e-19 
4 8 16 2 4 8 2.34522e-19 
4 8 16 2 4 16 2.15085e-19 
4 8 16 2 8 8 3.11774e-19 
4 8 16 2 8 16 2.21121e-19 
4 8 16 2 16 16 8.32905e-20 
4 8 16 4 4 4 4.01977e-19 
4 8 16 4 4 8 6.30346e-19 
4 8 16 4 4 16 5.57447e-19 
4 8 16 4 8 8 8.80651e-19 
4 8 16 4 8 16 6.37763e-19 
4 8 16 4 16 16 2.68712e-19 
4 8 16 8 8 8 1.3167e-18 
4 8 16 8 8 16 9.39991e-19 
4 8 16 8 16 16 5.22138e-19 
4 8 16 16 16 16 3.86082e-19 
4 16 16 2 2 2 1.70928e-21 
4 16 16 2 2 4 5.61208e-21 
4 16 16 2 2 8 1.21927e-20 
4 16 16 2 2 16 1.17241e-20 
4 16 16 2 4 4 1.83975e-20 
4 16 16 2 4 8 3.98311e-20 
4 16 16 2 4 16 3.85335e-20 
4 16 16 2 8 8 8.4867e-20 
4 16 16 2 8 16 8.0871e-20 
4 16 16 2 16 16 6.90174e-20 
4 16 16 4 4 4 6.02315e-20 
4 16 16 4 4 8 1.30068e-19 
4 16 16 4 4 16 1.26961e-19 
4 16 16 4 8 8 2.77244e-19 
4 16 16 4 8 16 2.687e-19 
4 16 16 4 16 16 2.35664e-19 
4 16 16 8 8 8 5.89429e-19 
4 16 16 8 8 16 5.82794e-19 
4 16 16 8 16 16 5.48087e-19 
4 16 16 16 16 16 5.65139e-19 
8 8 8 2 2 2 5.08445e-20 
8 8 8 2 2 4 1.44207e-19 
8 8 8 2 2 8 2.09686e-19 
8 8 8 2 2 16 1.10446e-19 
8 8 8 2 4 4 4.09509e-19 
8 8 8 2 4 8 5.9622e-19 
8 8 8 2 4 16 3.15071e-19 
8 8 8 2 8 8 8.58369e-19 
8 8 8 2 8 16 4.3729e-19 
8 8 8 2 16 16 1.83442e-19 
8 8 8 4 4 4 1.16598e-18 
8 8 8 4 4 8 1.7068e-18 
8 8 8 4 4 16 9.12052e-19 
8 8 8 4 8 8 2.49995e-18 
8 8 8 4 8 16 1.31642e-18 
8 8 8 4 16 16 5.89428e-19 
8 8 8 8 8 8 3.79502e-18 
8 8 8 8 8 16 2.10785e-18 
8 8 8 8 16 16 1.12025e-18 
8 8 8 16 16 16 7.45708e-19 
8 8 16 2 2 2 1.0996e-20 
8 8 16 2 2 4 3.41454e-20 
8 8 16 2 2 8 6.60325e-20 
8 8 16 2 2 16 6.37662e-20 
8 8 16 2 4 4 1.0569e-19 
8 8 16 2 4 8 2.0142e-19 
8 8 16 2 4 16 1.88709e-19 
8 8 16 2 8 8 3.60589e-19 
8 8 16 2 8 16 2.97801e-19 
8 8 16 2 16 16 1.7395e-19 
8 8 16 4 4 4 3.27408e-19 
8 8 16 4 4 8 6.19751e-19 
8 8 16 4 4 16 5.69274e-19 
8 8 16 4 8 8 1.12805e-18 
8 8 16 4 8 16 9.40625e-19 
8 8 16 4 16 16 5.82996e-19 
8 8 16 8 8 8 2.10826e-18 
8 8 16 8 8 16 1.74843e-18 
8 8 16 8 16 16 1.26726e-18 
8 8 16 16 16 16 1.10973e-18 
8 16 16 2 2 2 2.00516e-21 
8 16 16 2 2 4 6.88138e-21 
8 16 16 2 2 8 1.65844e-20 
8 16 16 2 2 16 1.86045e-20 
8 16 16 2 4 4 2.36066e-20 
8 16 16 2 4 8 5.68235e-20 
8 16 16 2 4 16 6.38229e-20 
8 16 16 2 8 8 1.35901e-19 
8 16 16 2 8 16 1.50951e-19 
8 16 16 2 16 16 1.55767e-19 
8 16 16 4 4 4 8.09656e-20 
8 16 16 4 4 8 1.94775e-19 
8 16 16 4 4 16 2.19368e-19 
8 16 16 4 8 8 4.66503e-19 
8 16 16 4 8 16 5.22133e-19 
8 16 16 4 16 16 5.48086e-19 
8 16 16 8 8 8 1.12025e-18 
8 16 16 8 8 16 1.26725e-18 
8 16 16 8 16 16 1.39557e-18 
8 16 16 16 16 16 1.65643e-18 
16 16 16 2 2 2 6.69867e-22 
16 16 16 2 2 4 2.43728e-21 
16 16 16 2 2 8 6.91923e-21 
16 16 16 2 2 16 1.01871e-20 
16 16 16 2 4 4 8.86939e-21 
16 16 16 2 4 8 2.51912e-20 
16 16 16 2 4 16 3.71213e-20 
16 16 16 2 8 8 7.16315e-20 
16 16 16 2 8 16 1.05633e-19 
16 16 16 2 16 16 1.53705e-19 
16 16 16 4 4 4 3.22825e-20 
16 16 16 4 4 8 9.17442e-20 
16 16 16 4 4 16 1.35359e-19 
16 16 16 4 8 8 2.61145e-19 
16 16 16 4 8 16 3.86063e-19 
16 16 16 4 16 16 5.6513e-19 
16 16 16 8 8 8 7.45708e-19 
16 16 16 8 8 16 1.10968e-18 
16 16 16 8 16 16 1.6564e-18 
16 16 16 16 16 16 2.57695e-18 
